TICKET_ID,TRABAJADOR_ID
TK018286,123
TK018303,108
TK018324,117
TK018350,116
TK018355,119
TK018385,122
TK018389,121
TK018396,107
TK018400,108
TK018401,114
TK018407,112
TK018439,106
TK018443,113
TK018446,109
TK018448,122
TK018460,114
TK018464,120
TK018476,115
TK018484,107
TK018496,121
TK018499,121
TK018506,112
TK018514,116
TK018517,113
TK018518,116
TK018524,115
TK018528,120
TK018530,117
TK018535,115
TK018545,120
TK018557,118
TK018560,115
TK018576,115
TK018584,118
TK018606,106
TK018608,117
TK018612,108
TK018625,121
TK018626,109
TK018629,111
TK018638,108
TK018640,106
TK018652,123
TK018673,108
TK018675,109
TK018678,118
TK018685,106
TK018694,120
TK018697,123
TK018707,120
TK018712,111
TK018713,121
TK018719,121
TK018720,115
TK018733,118
TK018735,110
TK018737,116
TK018739,110
TK018743,116
TK018744,108
TK018745,116
TK018747,112
TK018748,123
TK018749,112
TK018750,108
TK018751,109
TK018753,115
TK018757,116
TK018760,122
TK018762,116
TK018768,123
TK018780,113
TK018781,117
TK018782,114
TK018786,106
TK018789,106
TK018790,112
TK018800,120
TK018803,114
TK018810,116
TK018812,108
TK018820,110
TK018823,115
TK018830,112
TK018834,113
TK018840,122
TK018841,116
TK018849,108
TK018854,110
TK018882,116
TK018888,110
TK018892,119
TK018912,109
TK018933,122
TK018937,118
TK018947,106
TK018960,114
TK018961,118
TK018962,111
TK018964,113
TK018968,114
TK018971,108
TK018972,113
TK018979,119
TK018984,114
TK018989,106
TK018990,107
TK019003,114
TK019004,110
TK019005,119
TK019011,119
TK019013,123
TK019015,110
TK019017,106
TK019019,108
TK019020,112
TK019026,120
TK019034,120
TK019036,108
TK019053,113
TK019054,106
TK019058,114
TK019060,106
TK019061,118
TK019062,112
TK019063,107
TK019064,106
TK019065,107
TK019069,109
TK019079,119
TK019080,117
TK019100,114
TK019112,109
TK019117,119
TK019130,121
TK019131,110
TK019135,108
TK019155,113
TK019162,114
TK019165,117
TK019174,119
TK019176,118
TK019177,121
TK019179,119
TK019183,112
TK019194,113
TK019237,115
TK019238,106
TK019240,114
TK019241,121
TK019242,117
TK019243,106
TK019247,110
TK019255,113
TK019258,122
TK019261,120
TK019263,117
TK019265,111
TK019272,117
TK019280,111
TK019283,115
TK019285,106
TK019291,115
TK019294,117
TK019295,117
TK019296,111
TK019301,119
TK019302,118
TK019305,107
TK019306,116
TK019307,111
TK019309,110
TK019311,109
TK019312,123
TK019326,110
TK019329,106
TK019330,109
TK019332,121
TK019336,116
TK019338,113
TK019339,107
TK019340,106
TK019341,109
TK019342,107
TK019347,118
TK019350,114
TK019361,109
TK019364,109
TK019365,112
TK019373,123
TK019376,113
TK019377,121
TK019378,108
TK019383,106
TK019387,120
TK019392,122
TK019427,122
TK019434,122
TK019438,116
TK019443,115
TK019471,122
TK019474,112
TK019508,118
TK019512,113
TK019535,116
TK019537,107
TK019544,119
TK019572,117
TK019577,121
TK019580,109
TK019582,110
TK019584,119
TK019585,109
TK019591,109
TK019618,121
TK019626,113
TK019628,109
TK019631,116
TK019641,113
TK019648,119
TK019656,116
TK019659,116
TK019660,118
TK019669,123
TK019673,120
TK019676,121
TK019678,119
TK019685,121
TK019704,111
TK019709,120
TK019710,122
TK019712,107
TK019723,109
TK019726,107
TK019742,119
TK019752,116
TK019754,117
TK019757,113
TK019759,122
TK019765,117
TK019775,119
TK019780,123
TK019786,118
TK019787,114
TK019788,117
TK019789,121
TK019790,115
TK019796,119
TK019802,107
TK019805,111
TK019822,109
TK019826,107
TK019833,108
TK019846,108
TK019851,107
TK019854,117
TK019855,123
TK019859,107
TK019861,113
TK019864,121
TK019868,123
TK019872,107
TK019883,107
TK019886,113
TK019887,118
TK019889,118
TK019894,110
TK019897,113
TK019905,113
TK019928,110
TK019932,114
TK019936,110
TK019937,112
TK019940,115
TK019944,113
TK019947,111
TK019952,114
TK019953,116
TK019970,115
TK019971,108
TK019973,107
TK019977,120
TK019978,114
TK019981,114
TK019985,119
TK019988,120
TK019991,110
TK019996,107
TK019999,121
TK020008,113
TK020010,108
TK020011,119
TK020018,114
TK020019,119
TK020022,114
TK020030,119
TK020031,123
TK020035,107
TK020044,109
TK020048,115
TK020049,112
TK020050,109
TK020055,110
TK020057,107
TK020065,109
TK020069,123
TK020072,108
TK020084,106
TK020088,121
TK020094,106
TK020095,115
TK020103,115
TK020110,119
TK020113,121
TK020121,113
TK020128,108
TK020137,106
TK020138,121
TK020141,117
TK020146,113
TK020150,109
TK020154,107
TK020155,117
TK020159,115
TK020165,122
TK020183,122
TK020191,121
TK020192,108
TK020197,109
TK020200,113
TK020207,118
TK020215,122
TK020220,119
TK020228,123
TK020242,111
TK020246,120
TK020249,120
TK020250,107
TK020255,112
TK020258,119
TK020264,115
TK020269,112
TK020281,107
TK020283,118
TK020294,107
TK020299,119
TK020300,117
TK020304,110
TK020316,114
TK020317,112
TK020325,109
TK020332,114
TK020342,121
TK020343,112
TK020345,108
TK020349,108
TK020350,117
TK020351,117
TK020353,108
TK020354,106
TK020355,111
TK020358,111
TK020360,107
TK020362,121
TK020364,114
TK020370,118
TK020375,108
TK020378,116
TK020380,118
TK020383,122
TK020386,121
TK020387,114
TK020388,106
TK020392,111
TK020412,117
TK020416,110
TK020418,119
TK020422,118
TK020424,107
TK020433,123
TK020437,114
TK020438,119
TK020439,113
TK020440,110
TK020444,121
TK020445,111
TK020451,110
TK020456,112
TK020457,122
TK020459,119
TK020460,109
TK020479,113
TK020493,107
TK020508,110
TK020512,120
TK020524,122
TK020527,106
TK020529,113
TK020530,113
TK020532,111
TK020534,119
TK020535,112
TK020539,109
TK020544,106
TK020563,119
TK020572,112
TK020573,107
TK020588,113
TK020594,117
TK020601,108
TK020613,122
TK020614,118
TK020636,112
TK020644,117
TK020645,121
TK020647,108
TK020650,120
TK020653,120
TK020655,112
TK020658,106
TK020663,119
TK020664,115
TK020675,109
TK020685,117
TK020687,121
TK020688,116
TK020689,120
TK020690,118
TK020693,116
TK020694,108
TK020697,117
TK020722,112
TK020734,123
TK020736,112
TK020740,110
TK020741,112
TK020745,122
TK020747,115
TK020751,111
TK020770,117
TK020778,107
TK020785,110
TK020786,116
TK020804,117
TK020805,120
TK020809,112
TK020814,118
TK020815,120
TK020824,106
TK020825,113
TK020850,112
TK020855,109
TK020857,120
TK020862,120
TK020888,111
TK020899,121
TK020908,112
TK020918,118
TK020925,115
TK020940,119
TK020946,109
TK020952,120
TK020954,121
TK020958,115
TK020961,113
TK020971,119
TK020983,121
TK020984,110
TK020997,122
TK020999,118
TK021009,110
TK021011,112
TK021030,118
TK021038,123
TK021079,112
TK021098,114
TK021113,118
TK021128,115
TK021133,108
TK021138,112
TK021141,123
TK021144,107
TK021149,111
TK021151,122
TK021159,106
TK021164,112
TK021180,121
TK021181,118
TK021192,120
TK021194,113
TK021195,113
TK021197,108
TK021219,109
TK021235,109
TK021236,106
TK021247,116
TK021256,116
TK021282,117
TK021305,112
TK021319,111
TK021322,108
TK021325,111
TK021340,115
TK021353,117
TK021367,114
TK021368,112
TK021382,106
TK021396,119
TK021399,107
TK021453,119
TK021455,119
TK021460,113
TK021465,114
TK021478,111
TK021488,108
TK021489,123
TK021509,119
TK021516,110
TK021519,114
TK021520,109
TK021522,116
TK021535,109
TK021549,122
TK021559,109
TK021565,114
TK021585,112
TK021587,123
TK021589,113
TK021607,111
TK021617,106
TK021622,110
TK021627,115
TK021633,114
TK021641,106
TK021643,123
TK021644,107
TK021645,119
TK021649,116
TK021650,122
TK021651,109
TK021658,110
TK021674,116
TK021676,107
TK021684,112
TK021718,121
TK021776,108
TK021790,121
TK021792,112
TK021808,122
TK021810,120
TK021825,123
TK021832,108
TK021840,119
TK021845,107
TK021857,106
TK021864,116
TK021874,111
TK021878,112
TK021891,109
TK021898,109
TK021905,123
TK021916,107
TK021931,115
TK021934,113
TK021935,108
TK021967,108
TK021971,108
TK021975,114
TK021987,117
TK021991,123
TK021996,114
TK021999,109
TK022001,112
TK022013,108
TK022034,122
TK022038,109
TK022053,114
TK022067,119
TK022069,119
TK022080,121
TK022091,108
TK022106,116
TK022121,121
TK022130,112
TK022131,113
TK022146,108
TK022147,116
TK022152,115
TK022158,114
TK022162,123
TK022164,115
TK022167,112
TK022169,123
TK022174,115
TK022185,108
TK022191,115
TK022196,113
TK022200,109
TK022203,117
TK022205,117
TK022206,120
TK022210,109
TK022218,106
TK022231,123
TK022243,114
TK022250,118
TK022252,121
TK022261,118
TK022275,110
TK022276,116
TK022277,117
TK022280,119
TK022290,111
TK022326,109
TK022328,107
TK022330,117
TK022333,112
TK022339,106
TK022340,119
TK022341,108
TK022344,107
TK022345,114
TK022346,116
TK022347,110
TK022355,123
TK022356,109
TK022361,109
TK022364,111
TK022365,119
TK022366,115
TK022374,117
TK022379,118
TK022392,120
TK022411,109
TK022414,111
TK022422,115
TK022438,121
TK022446,123
TK022454,119
TK022467,115
TK022475,115
TK022476,114
TK022478,111
TK022480,121
TK022496,120
TK022505,114
TK022510,123
TK022513,106
TK022517,106
TK022528,114
TK022551,118
TK022567,117
TK022600,112
TK022602,110
TK022622,111
TK022627,114
TK022629,117
TK022634,119
TK022636,110
TK022651,110
TK022657,115
TK022668,107
TK022676,117
TK022693,119
TK022697,120
TK022699,108
TK022709,119
TK022716,115
TK022719,116
TK022728,111
TK022731,108
TK022732,108
TK022768,119
TK022776,115
TK022777,106
TK022790,112
TK022802,115
TK022804,123
TK022821,115
TK022828,119
TK022834,117
TK022848,108
TK022852,106
TK022857,118
TK022862,121
TK022863,114
TK022867,109
TK022875,118
TK022876,110
TK022883,123
TK022884,113
TK022887,113
TK022889,107
TK022900,108
TK022901,117
TK022904,107
TK022906,107
TK022920,108
TK022923,112
TK022924,114
TK022926,117
TK022929,107
TK022931,120
TK022935,111
TK022939,108
TK022940,110
TK022944,111
TK022953,106
TK022962,115
TK022963,109
TK022972,117
TK022979,112
TK022980,110
TK022986,120
TK022989,112
TK022992,115
TK023006,112
TK023009,112
TK023011,111
TK023012,112
TK023013,112
TK023014,119
TK023015,107
TK023016,108
TK023022,116
TK023023,119
TK023024,110
TK023026,113
TK023033,115
TK023035,122
TK023038,108
TK023043,106
TK023048,121
TK023050,119
TK023052,121
TK023054,119
TK023056,111
TK023061,121
TK023062,110
TK023063,109
TK023064,115
TK023065,110
TK023067,106
TK023068,120
TK023073,112
TK023077,109
TK023078,109
TK023081,113
TK023090,119
TK023097,120
TK023098,121
TK023100,106
TK023101,107
TK023109,119
TK023113,119
TK023118,115
TK023119,108
TK023120,112
TK023121,114
TK023130,107
TK023137,106
TK023144,119
TK023146,116
TK023168,110
TK023170,116
TK023171,115
TK023174,109
TK023175,107
TK023187,110
TK023196,112
TK023198,123
TK023204,106
TK023205,110
TK023207,123
TK023209,108
TK023210,122
TK023211,115
TK023230,115
TK023231,121
TK023234,118
TK023238,106
TK023244,112
TK023260,113
TK023263,116
TK023276,113
TK023282,107
TK023290,113
TK023291,107
TK023305,110
TK023324,120
TK023327,118
TK023328,121
TK023329,117
TK023332,107
TK023334,118
TK023337,116
TK023339,113
TK023341,110
TK023350,110
TK023351,108
TK023352,107
TK023359,110
TK023362,120
TK023369,113
TK023370,106
TK023377,119
TK023378,121
TK023379,114
TK023380,111
TK023382,116
TK023387,120
TK023388,109
TK023391,108
TK023392,109
TK023394,111
TK023400,121
TK023403,111
TK023405,108
TK023406,111
TK023407,117
TK023411,116
TK023415,112
TK023418,115
TK023421,117
TK023434,113
TK023442,110
TK023447,113
TK023452,109
TK023462,115
TK023473,115
TK023476,106
TK023477,109
TK023478,111
TK023483,114
TK023487,120
TK023490,108
TK023491,106
TK023496,123
TK023498,113
TK023499,107
TK023505,123
TK023506,121
TK023509,117
TK023510,116
TK023511,123
TK023513,115
TK023514,112
TK023518,110
TK023525,108
TK023529,109
TK023536,121
TK023558,108
TK023559,121
TK023562,118
TK023565,112
TK023566,114
TK023567,123
TK023582,113
TK023588,114
TK023597,122
TK023602,120
TK023608,123
TK023609,121
TK023615,116
TK023623,114
TK023626,110
TK023630,117
TK023633,123
TK023637,109
TK023642,117
TK023649,107
TK023658,113
TK023663,109
TK023673,110
TK023676,115
TK023682,109
TK023688,122
TK023690,110
TK023692,122
TK023707,107
TK023727,119
TK023733,110
TK023739,122
TK023743,115
TK023744,114
TK023748,120
TK023753,114
TK023755,111
TK023758,106
TK023761,123
TK023763,115
TK023770,119
TK023787,113
TK023788,111
TK023790,122
TK023791,122
TK023799,116
TK023805,110
TK023808,115
TK023809,113
TK023810,117
TK023817,111
TK023823,112
TK023827,106
TK023836,115
TK023842,106
TK023844,110
TK023846,115
TK023859,120
TK023874,113
TK023875,109
TK023883,118
TK023886,119
TK023888,107
TK023898,122
TK023904,120
TK023905,121
TK023928,107
TK023945,113
TK023948,107
TK023956,111
TK023958,114
TK023972,121
TK023978,113
TK023984,108
TK023995,119
TK024003,112
TK024005,112
TK024030,106
TK024036,119
TK024038,121
TK024061,113
TK024072,116
TK024076,116
TK024114,107
TK024123,122
TK024141,112
TK024156,123
TK024158,109
TK024169,112
TK024180,113
TK024182,117
TK024183,118
TK024197,112
TK024199,114
TK024202,110
TK024217,122
TK024226,116
TK024227,114
TK024228,116
TK024230,111
TK024233,117
TK024238,110
TK024242,123
TK024264,119
TK024265,117
TK024267,123
TK024276,121
TK024297,116
TK024305,112
TK024313,109
TK024319,113
TK024329,107
TK024341,115
TK024359,118
TK024372,119
TK024388,108
TK024390,117
TK024399,114
TK024408,113
TK024409,113
TK024411,110
TK024423,112
TK024424,117
TK024430,121
TK024478,113
TK024485,108
TK024491,113
TK024507,121
TK024508,119
TK024513,106
TK024520,112
TK024530,115
TK024540,108
TK024542,114
TK024551,117
TK024552,112
TK024553,119
TK024554,109
TK024566,121
TK024567,108
TK024586,118
TK024598,119
TK024611,112
TK024621,111
TK024626,117
TK024632,109
TK024638,111
TK024641,122
TK024661,107
TK024663,109
TK024668,107
TK024680,114
TK024698,112
TK024702,110
TK024707,117
TK024718,120
TK024726,114
TK024728,115
TK024739,117
TK024741,120
TK024744,113
TK024752,116
TK024757,108
TK024763,115
TK024766,111
TK024808,107
TK024811,119
TK024817,114
TK024823,113
TK024826,122
TK024834,113
TK024853,107
TK024860,107
TK024868,120
TK024889,117
TK024895,107
TK024901,107
TK024906,120
TK024913,123
TK024920,107
TK024932,109
TK024939,116
TK024956,109
TK024963,107
TK024982,107
TK024984,107
TK025009,114
TK025012,106
TK025027,111
TK025033,123
TK025039,115
TK025044,106
TK025063,119
TK025066,112
TK025083,110
TK025098,107
TK025100,121
TK025109,111
TK025116,108
TK025126,123
TK025128,116
TK025130,114
TK025134,119
TK025145,117
TK025152,110
TK025163,122
TK025164,108
TK025165,122
TK025167,119
TK025173,120
TK025190,109
TK025198,109
TK025211,111
TK025219,113
TK025221,121
TK025222,106
TK025223,111
TK025228,109
TK025230,115
TK025237,114
TK025239,108
TK025252,114
TK025263,108
TK025266,110
TK025275,112
TK025278,116
TK025284,107
TK025291,116
TK025294,116
TK025304,119
TK025307,108
TK025308,106
TK025310,110
TK025318,120
TK025333,119
TK025343,107
TK025348,121
TK025353,109
TK025380,117
TK025389,112
TK025395,117
TK025396,107
TK025410,121
TK025415,110
TK025426,113
TK025438,123
TK025440,119
TK025451,107
TK025454,113
TK025462,119
TK025463,108
TK025473,108
TK025485,119
TK025506,116
TK025507,106
TK025509,123
TK025523,112
TK025530,122
TK025541,112
TK025542,123
TK025543,111
TK025555,112
TK025556,110
TK025557,120
TK025561,122
TK025575,110
TK025600,121
TK025621,114
TK025630,121
TK025632,116
TK025638,106
TK025641,116
TK025648,110
TK025652,112
TK025658,106
TK025660,114
TK025661,118
TK025671,110
TK025677,108
TK025689,119
TK025695,115
TK025696,118
TK025701,121
TK025702,114
TK025715,121
TK025717,115
TK025719,115
TK025731,109
TK025770,106
TK025779,111
TK025790,120
TK025791,106
TK025804,120
TK025814,120
TK025819,119
TK025828,108
TK025830,119
TK025837,117
TK025844,111
TK025847,110
TK025866,119
TK025878,116
TK025899,114
TK025914,122
TK025924,119
TK025946,113
TK025957,116
TK025958,110
TK025960,109
TK025964,110
TK025976,107
TK025978,122
TK025981,107
TK025990,122
TK025998,110
TK025999,113
TK026017,117
TK026020,117
TK026023,119
TK026049,108
TK026065,122
TK026067,123
TK026075,112
TK026078,113
TK026091,114
TK026103,117
TK026108,118
TK026115,119
TK026147,115
TK026152,116
TK026176,111
TK026179,117
TK026187,107
TK026197,110
TK026201,121
TK026204,108
TK026205,114
TK026211,123
TK026212,118
TK026221,106
TK026223,115
TK026225,117
TK026227,122
TK026234,108
TK026252,108
TK026259,117
TK026260,108
TK026281,119
TK026282,118
TK026289,113
TK026290,120
TK026291,108
TK026293,109
TK026301,112
TK026304,119
TK026308,116
TK026311,113
TK026314,122
TK026326,115
TK026330,119
TK026344,112
TK026351,117
TK026353,121
TK026362,112
TK026363,106
TK026368,113
TK026371,107
TK026373,121
TK026382,115
TK026384,122
TK026392,117
TK026408,116
TK026410,107
TK026411,122
TK026420,110
TK026425,109
TK026439,114
TK026452,118
TK026456,122
TK026457,109
TK026461,111
TK026465,114
TK026468,118
TK026473,118
TK026485,117
TK026491,114
TK026492,117
TK026503,110
TK026506,122
TK026508,121
TK026512,114
TK026522,114
TK026525,110
TK026532,112
TK026535,109
TK026537,114
TK026539,121
TK026540,110
TK026541,120
TK026553,109
TK026564,109
TK026566,118
TK026572,123
TK026582,108
TK026583,110
TK026596,118
TK026607,107
TK026610,112
TK026615,110
TK026622,107
TK026625,120
TK026632,117
TK026636,111
TK026639,108
TK026653,108
TK026655,115
TK026656,113
TK026657,111
TK026658,114
TK026659,118
TK026660,122
TK026676,106
TK026690,112
TK026708,110
TK026717,106
TK026728,113
TK026744,123
TK026753,122
TK026762,122
TK026763,113
TK026771,109
TK026785,112
TK026790,121
TK026791,118
TK026794,121
TK026804,108
TK026808,116
TK026824,114
TK026839,107
TK026842,120
TK026843,121
TK026858,113
TK026867,118
TK026868,123
TK026882,122
TK026884,123
TK026894,113
TK026898,113
TK026902,107
TK026911,110
TK026912,123
TK026917,118
TK026936,111
TK026943,116
TK026944,114
TK026994,115
TK027009,107
TK027022,109
TK027032,106
TK027038,106
TK027064,108
TK027065,109
TK027066,122
TK027067,119
TK027073,123
TK027082,118
TK027088,122
TK027090,123
TK027116,122
TK027123,118
TK027124,111
TK027135,113
TK027136,113
TK027140,123
TK027143,116
TK027152,108
TK027155,123
TK027158,111
TK027162,118
TK027163,120
TK027174,106
TK027181,119
TK027190,120
TK027191,116
TK027206,123
TK027211,115
TK027214,111
TK027218,117
TK027222,109
TK027224,117
TK027226,121
TK027242,112
TK027280,106
TK027285,116
TK027298,119
TK027301,108
TK027312,119
TK027329,122
TK027332,123
TK027339,111
TK027346,108
TK027352,111
TK027359,108
TK027361,119
TK027364,123
TK027367,122
TK027378,114
TK027384,107
TK027387,112
TK027395,121
TK027399,121
TK027415,122
TK027419,112
TK027421,120
TK027422,117
TK027428,119
TK027442,123
TK027447,121
TK027448,119
TK027454,123
TK027470,110
TK027486,110
TK027495,109
TK027498,123
TK027499,112
TK027506,114
TK027509,113
TK027510,114
TK027512,112
TK027514,118
TK027542,110
TK027544,109
TK027546,118
TK027551,123
TK027574,112
TK027578,113
TK027586,115
TK027587,118
TK027591,120
TK027618,114
TK027620,110
TK027622,107
TK027655,120
TK027659,112
TK027661,108
TK027663,108
TK027665,117
TK027666,113
TK027670,119
TK027693,111
TK027695,108
TK027719,107
TK027736,106
TK027739,107
TK027741,113
TK027742,117
TK027747,119
TK027750,116
TK027754,117
TK027760,108
TK027761,107
TK027769,110
TK027770,116
TK027771,107
TK027775,109
TK027779,117
TK027782,111
TK027807,118
TK027808,117
TK027810,108
TK027813,116
TK027820,122
TK027830,112
TK027835,114
TK027836,106
TK027841,110
TK027842,106
TK027849,111
TK027864,122
TK027871,123
TK027873,117
TK027877,109
TK027881,110
TK027894,106
TK027902,110
TK027907,109
TK027910,123
TK027914,119
TK027935,107
TK027939,117
TK027940,116
TK027944,119
TK027946,106
TK027952,110
TK027956,110
TK027970,108
TK027983,107
TK027990,116
TK027994,116
TK027995,119
TK028002,114
TK028004,111
TK028023,123
TK028025,119
TK028026,112
TK028030,117
TK028035,120
TK028037,113
TK028045,117
TK028047,117
TK028051,122
TK028059,120
TK028061,117
TK028069,122
TK028075,113
TK028077,116
TK028081,122
TK028104,111
TK028107,121
TK028113,110
TK028128,123
TK028132,114
TK028143,118
TK028149,113
TK028151,107
TK028153,116
TK028158,121
TK028166,120
TK028174,122
TK028177,118
TK028180,115
TK028195,123
TK028211,110
TK028215,106
TK028244,109
TK028252,115
TK028257,108
TK028268,106
TK028291,107
TK028293,110
TK028312,106
TK028323,110
TK028329,107
TK028335,118
TK028352,120
TK028359,120
TK028364,121
TK028365,106
TK028370,116
TK028374,107
TK028380,115
TK028381,109
TK028382,108
TK028403,108
TK028413,118
TK028414,122
TK028434,114
TK028439,120
TK028444,114
TK028455,107
TK028457,115
TK028462,112
TK028466,116
TK028470,119
TK028471,114
TK028472,114
TK028474,122
TK028476,113
TK028480,120
TK028482,109
TK028485,118
TK028486,119
TK028489,108
TK028502,114
TK028503,115
TK028504,123
TK028506,108
TK028520,123
TK028526,112
TK028531,123
TK028534,118
TK028565,123
TK028570,107
TK028571,108
TK028597,110
TK028602,114
TK028606,112
TK028611,121
TK028617,113
TK028625,112
TK028626,120
TK028636,114
TK028647,117
TK028649,111
TK028658,111
TK028662,118
TK028677,111
TK028683,116
TK028695,106
TK028697,111
TK028703,115
TK028720,111
TK028723,121
TK028724,106
TK028731,115
TK028734,111
TK028742,113
TK028747,108
TK028749,123
TK028765,109
TK028767,111
TK028769,120
TK028798,118
TK028805,118
TK028806,113
TK028811,120
TK028812,113
TK028818,111
TK028829,118
TK028840,122
TK028850,115
TK028892,118
TK028904,121
TK028918,106
TK028927,112
TK028931,106
TK028933,115
TK028937,121
TK028947,111
TK028961,116
TK028963,120
TK028966,109
TK028967,109
TK028975,114
TK028978,108
TK028984,107
TK028986,116
TK029004,115
TK029009,112
TK029013,122
TK029014,117
TK029018,115
TK029019,112
TK029023,111
TK029028,121
TK029046,106
TK029049,112
TK029060,122
TK029068,122
TK029085,108
TK029087,108
TK029092,120
TK029097,108
TK029101,122
TK029111,106
TK029113,111
TK029120,119
TK029130,109
TK029133,113
TK029139,115
TK029146,115
TK029150,123
TK029160,121
TK029164,116
TK029179,117
TK029184,108
TK029187,119
TK029188,116
TK029191,108
TK029206,115
TK029207,115
TK029217,106
TK029218,108
TK029221,120
TK029222,113
TK029227,122
TK029230,117
TK029234,109
TK029237,118
TK029239,115
TK029244,120
TK029256,108
TK029260,106
TK029275,112
TK029279,112
TK029280,123
TK029285,121
TK029292,108
TK029296,115
TK029299,122
TK029300,111
TK029302,115
TK029304,112
TK029312,119
TK029323,110
TK029324,106
TK029325,110
TK029333,112
TK029334,120
TK029346,109
TK029350,113
TK029351,120
TK029352,116
TK029354,120
TK029358,115
TK029361,123
TK029362,122
TK029375,112
TK029379,110
TK029380,114
TK029382,116
TK029395,108
TK029396,117
TK029400,123
TK029402,117
TK029420,110
TK029427,117
TK029429,119
TK029430,115
TK029435,108
TK029436,108
TK029438,109
TK029446,115
TK029453,120
TK029455,114
TK029456,107
TK029460,109
TK029472,109
TK029475,112
TK029476,106
TK029487,114
TK029492,109
TK029497,112
TK029502,122
TK029508,121
TK029519,106
TK029529,116
TK029539,106
TK029542,116
TK029556,110
TK029560,113
TK029561,120
TK029569,111
TK029571,115
TK029573,106
TK029575,121
TK029576,106
TK029580,122
TK029581,106
TK029590,123
TK029594,112
TK029604,108
TK029613,117
TK029620,109
TK029639,106
TK029644,118
TK029660,116
TK029685,114
TK029692,110
TK029699,106
TK029703,120
TK029711,118
TK029713,119
TK029724,118
TK029732,122
TK029742,114
TK029743,115
TK029746,116
TK029758,123
TK029762,114
TK029768,113
TK029770,111
TK029775,123
TK029792,110
TK029804,115
TK029813,108
TK029815,112
TK029817,110
TK029818,117
TK029829,120
TK029831,110
TK029839,107
TK029854,118
TK029855,114
TK029860,116
TK029872,123
TK029873,120
TK029874,116
TK029881,108
TK029889,122
TK029897,116
TK029898,115
TK029902,120
TK029903,111
TK029905,122
TK029907,118
TK029912,108
TK029915,114
TK029930,112
TK029935,114
TK029938,115
TK029939,120
TK029953,122
TK029960,110
TK029968,112
TK029982,122
TK029993,110
TK029994,111
TK029995,118
TK030001,107
TK030017,112
TK030029,112
TK030034,120
TK030074,118
TK030081,112
TK030090,106
TK030093,116
TK030101,109
TK030103,116
TK030111,113
TK030126,108
TK030127,106
TK030142,118
TK030144,116
TK030148,114
TK030149,110
TK030151,121
TK030156,116
TK030159,106
TK030162,116
TK030165,123
TK030166,107
TK030173,114
TK030178,114
TK030207,112
TK030222,116
TK030229,107
TK030234,120
TK030240,114
TK030247,122
TK030250,114
TK030273,115
TK030275,122
TK030280,107
TK030285,119
TK030289,120
TK030290,123
TK030292,121
TK030294,123
TK030299,116
TK030300,110
TK030305,110
TK030309,123
TK030312,123
TK030321,110
TK030332,123
TK030334,115
TK030336,123
TK030341,107
TK030343,119
TK030347,120
TK030364,120
TK030377,115
TK030390,116
TK030391,117
TK030421,108
TK030423,112
TK030425,122
TK030426,114
TK030429,107
TK030433,117
TK030437,109
TK030439,112
TK030441,109
TK030442,115
TK030446,120
TK030453,106
TK030462,109
TK030468,121
TK030469,111
TK030471,107
TK030482,114
TK030488,123
TK030494,114
TK030499,106
TK030548,115
TK030559,123
TK030573,110
TK030574,120
TK030575,113
TK030587,116
TK030595,107
TK030596,107
TK030597,115
TK030600,111
TK030601,106
TK030602,109
TK030603,110
TK030606,114
TK030612,112
TK030649,113
TK030653,116
TK030655,122
TK030662,106
TK030673,109
TK030674,108
TK030676,111
TK030681,111
TK030702,114
TK030705,120
TK030718,108
TK030719,115
TK030728,111
TK030731,114
TK030733,116
TK030735,121
TK030745,115
TK030749,106
TK030755,114
TK030763,111
TK030774,121
TK030775,110
TK030781,106
TK030786,122
TK030790,110
TK030794,121
TK030799,108
TK030806,114
TK030810,111
TK030830,106
TK030835,121
TK030841,120
TK030843,111
TK030848,109
TK030856,108
TK030857,107
TK030868,118
TK030871,122
TK030873,115
TK030890,120
TK030894,118
TK030913,115
TK030919,113
TK030921,116
TK030932,111
TK030933,123
TK030935,114
TK030937,117
TK030939,119
TK030940,116
TK030947,116
TK030974,114
TK030992,118
TK031004,108
TK031006,116
TK031017,117
TK031018,118
TK031021,123
TK031022,112
TK031026,111
TK031029,121
TK031043,118
TK031045,108
TK031059,117
TK031072,117
TK031081,119
TK031087,119
TK031091,112
TK031111,116
TK031114,117
TK031117,117
TK031122,122
TK031131,109
TK031140,107
TK031195,118
TK031207,115
TK031212,106
TK031214,106
TK031223,122
TK031239,107
TK031244,116
TK031247,106
TK031252,115
TK031254,118
TK031262,118
TK031264,108
TK031266,113
TK031273,109
TK031282,116
TK031291,108
TK031309,113
TK031311,115
TK031331,110
TK031335,113
TK031342,111
TK031343,118
TK031352,115
TK031355,122
TK031360,119
TK031372,106
TK031373,120
TK031375,119
TK031386,120
TK031394,122
TK031402,109
TK031412,116
TK031423,114
TK031449,111
TK031463,120
TK031466,120
TK031486,111
TK031496,107
TK031517,110
TK031524,122
TK031551,106
TK031565,107
TK031579,109
TK031583,121
TK031589,106
TK031597,115
TK031603,111
TK031615,117
TK031616,118
TK031619,107
TK031650,116
TK031652,114
TK031672,112
TK031677,111
TK031684,117
TK031685,120
TK031689,111
TK031693,121
TK031696,121
TK031715,117
TK031718,123
TK031721,113
TK031730,106
TK031742,120
TK031749,117
TK031753,121
TK031754,114
TK031756,112
TK031757,111
TK031760,110
TK031766,116
TK031787,112
